state,route,link,busname,bustype,departing_time,duration,reaching_time,price,star_rating,seats_available
APSRTC,Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,IRA Travels,Bharat Benz A/C Sleeper (2+1),22:30,04h 00m,02:30,810,3.4,17 Seats available
APSRTC,Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Khushi Tourist,A/C Sleeper (2+1),22:30,04h 00m,02:30,2600,3.0,2 Seats available
APSRTC,Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Khushi Tourist,A/C Sleeper (2+1),23:00,03h 45m,02:45,2500,3.0,2 Seats available
APSRTC,Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Zingbus Plus,Scania AC Multi Axle Sleeper (2+1),21:40,02h 40m,00:20,990,1.0,30 Seats available
APSRTC,Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Rajesh Transports,A/C Sleeper (2+1),23:20,03h 25m,02:45,1775,3.6,29 Seats available
APSRTC,Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Morning Star Travels,A/C Sleeper (2+1),17:45,03h 45m,21:30,1290,1.9,23 Seats available
APSRTC,Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,True Bus,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),18:00,03h 30m,21:30,4400,2.8,36 Seats available
APSRTC,Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Morning Star Travels,A/C Sleeper (2+1),18:30,04h 15m,22:45,1290,1.9,28 Seats available
APSRTC,Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Morning Star Travels,Scania AC Multi Axle Sleeper (2+1),18:30,03h 30m,22:00,1090,2.3,30 Seats available
APSRTC,Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Morning Star Travels,A/C Sleeper (2+1),19:15,03h 45m,23:00,1290,1.0,18 Seats available
APSRTC,Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,CHAITRA SRI TRAVELS,Non A/C Seater / Sleeper (2+1),19:15,04h 35m,23:50,700,2.6,19 Seats available
APSRTC,Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Chalasani Travels (Kaleswari),A/C Sleeper (2+1),19:30,03h 50m,23:20,1200,1.0,8 Seats available
APSRTC,Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,CHAITRA SRI TRAVELS,NON A/C Sleeper (2+1),20:15,04h 35m,00:50,800,2.6,22 Seats available
APSRTC,Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Sree Hari Travels,NON A/C Sleeper (2+1),20:30,06h 00m,02:30,1299,2.6,30 Seats available
APSRTC,Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Svkdt travels,A/C Sleeper (2+1),20:30,02h 29m,22:59,1400,2.0,29 Seats available
APSRTC,Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,IntrCity SmartBus,A/C Seater / Sleeper (2+1),22:00,03h 15m,01:15,1209,2.7,28 Seats available
APSRTC,Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Morning Star Travels,A/C Sleeper (2+1),22:25,02h 45m,01:10,1290,2.0,27 Seats available
APSRTC,Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Rajesh Transports,A/C Volvo B11R Multi-Axle Sleeper (2+1),23:20,03h 25m,02:45,1080,1.0,27 Seats available
APSRTC,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,APSRTC - 6712,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",11:45,04h 35m,16:20,340,3.0,32 Seats available
APSRTC,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,APSRTC - 6356,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",12:00,04h 15m,16:15,340,4.4,31 Seats available
APSRTC,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,APSRTC - 52847,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",12:45,04h 05m,16:50,340,2.4,30 Seats available
APSRTC,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,APSRTC - 6332,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",12:45,04h 30m,17:15,340,3.0,34 Seats available
APSRTC,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,APSRTC - 52265,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",13:30,05h 00m,18:30,307,1.5,35 Seats available
APSRTC,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,APSRTC - 52849,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:00,04h 00m,18:00,340,3.7,33 Seats available
APSRTC,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,APSRTC - 52975,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:30,04h 00m,18:30,340,4.1,34 Seats available
APSRTC,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,APSRTC - 6627,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:45,05h 00m,19:45,340,3.9,34 Seats available
APSRTC,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,APSRTC - 6328,INDRA(A.C. Seater),15:15,03h 15m,18:30,433,3.6,29 Seats available
APSRTC,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,APSRTC - 6969,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:15,04h 00m,19:15,340,2.6,32 Seats available
APSRTC,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,APSRTC - 52935,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",15:45,05h 00m,20:45,307,3.9,35 Seats available
APSRTC,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,APSRTC - 52267,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",16:15,05h 00m,21:15,307,2.4,35 Seats available
APSRTC,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,APSRTC - 6745,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:00,04h 25m,21:25,340,3.8,29 Seats available
APSRTC,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,APSRTC - 52269,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",17:30,05h 00m,22:30,307,2.9,33 Seats available
APSRTC,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,APSRTC - 52921,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:00,04h 50m,22:50,340,2.2,34 Seats available
APSRTC,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,APSRTC - 52937,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",21:45,05h 00m,02:45,307,4.5,36 Seats available
APSRTC,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,APSRTC - 6985,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,05h 00m,03:30,340,4.1,30 Seats available
APSRTC,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,APSRTC - 6781,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",22:45,04h 45m,03:30,307,3.8,18 Seats available
APSRTC,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,APSRTC - 6960,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:15,03h 50m,03:05,340,3.0,27 Seats available
APSRTC,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,APSRTC - 6703,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:45,03h 50m,03:35,340,3.3,17 Seats available
APSRTC,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,APSRTC - 6962,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:58,03h 52m,03:50,340,3.5,24 Seats available
APSRTC,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,APSRTC - 6986,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:59,04h 21m,04:20,340,3.3,34 Seats available
APSRTC,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,TGSRTC - 1009,Super Luxury (Non AC Seater 2+2 Push Back),12:10,04h 10m,16:20,267,4.1,29 Seats available
APSRTC,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,TGSRTC - 1297,LAHARI A/C SLEEPER CUM SEATER,12:45,03h 50m,16:35,303,3.6,21 Seats available
APSRTC,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,TGSRTC - 1029,Super Luxury (Non AC Seater 2+2 Push Back),13:55,04h 10m,18:05,674,1.0,31 Seats available
APSRTC,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,TGSRTC - 4493,Super Luxury (Non AC Seater 2+2 Push Back),15:30,04h 10m,19:40,269,3.7,29 Seats available
APSRTC,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,TGSRTC - 1920,LAHARI A/C SLEEPER CUM SEATER,16:30,03h 50m,20:20,303,3.3,30 Seats available
APSRTC,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,TGSRTC - 1003,Super Luxury (Non AC Seater 2+2 Push Back),17:25,04h 10m,21:35,267,2.0,31 Seats available
APSRTC,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,TGSRTC - 1001,LAHARI A/C SLEEPER CUM SEATER,23:35,04h 20m,03:55,303,2.7,28 Seats available
APSRTC,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,YAS TOURS AND TRAVELS,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),22:05,03h 10m,01:15,700,4.7,35 Seats available
APSRTC,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,Royal Rich India,Bharat Benz A/C Sleeper (2+1),20:10,03h 35m,23:45,750,4.6,18 Seats available
APSRTC,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,OVR Travels,Non A/C Seater / Sleeper (2+1),23:40,05h 50m,05:30,650,5.0,24 Seats available
APSRTC,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,YAS TOURS AND TRAVELS,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),22:00,03h 15m,01:15,1000,4.1,19 Seats available
APSRTC,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,Skyline Transport,Non A/C Seater / Sleeper (2+1),23:15,05h 15m,04:30,3999,4.0,45 Seats available
APSRTC,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,GreenLine Travels And Holidays,NON A/C Sleeper (2+1),00:30,05h 00m,05:30,849,4.0,16 Seats available
APSRTC,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),23:55,03h 05m,03:00,900,4.0,24 Seats available
APSRTC,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,YAS TOURS AND TRAVELS,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),23:55,03h 35m,03:30,1100,4.3,27 Seats available
APSRTC,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,GreenLine Travels And Holidays,A/C Sleeper (2+1),01:15,03h 50m,05:05,950,4.0,20 Seats available
APSRTC,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,Kallada Travels (Suresh Kallada),Volvo Multi-Axle I-Shift A/C Semi Sleeper (2+2),21:25,03h 00m,00:25,600,3.8,37 Seats available
APSRTC,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,YAS TOURS AND TRAVELS,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),20:25,03h 20m,23:45,1000,3.8,27 Seats available
APSRTC,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),22:15,03h 15m,01:30,850,3.3,23 Seats available
APSRTC,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),20:05,03h 35m,23:40,900,3.2,21 Seats available
APSRTC,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,OVR Travels,NON A/C Sleeper (2+1),23:40,05h 50m,05:30,850,3.6,12 Seats available
APSRTC,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,ORM Tours and Travels,A/C Sleeper (2+1),23:30,06h 00m,05:30,800,3.9,29 Seats available
APSRTC,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,Orange Tours And Travels,Scania AC Multi Axle Sleeper (2+1),21:45,03h 30m,01:15,1200,3.9,37 Seats available
APSRTC,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,Dream Line Travels Pvt Ltd,VE A/C Sleeper (2+1),04:20,04h 55m,09:15,833,3.6,16 Seats available
APSRTC,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,Dream Line Travels Pvt Ltd,VE A/C Sleeper (2+1),04:20,05h 40m,10:00,2220,3.6,36 Seats available
APSRTC,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,Northern Travels,Bharat Benz A/C Seater /Sleeper (2+1),18:00,03h 30m,21:30,420,2.2,31 Seats available
APSRTC,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),23:00,03h 25m,02:25,850,2.5,31 Seats available
APSRTC,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),22:55,03h 30m,02:25,850,1.6,25 Seats available
APSRTC,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,Delta Transports Pvt Ltd,Volvo 9600 Multi-Axle A/C Sleeper (2+1),00:10,03h 40m,03:50,1100,2.0,24 Seats available
APSRTC,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,Orange Tours And Travels,Bharat Benz A/C Sleeper (2+1),23:30,03h 00m,02:30,1600,2.1,30 Seats available
APSRTC,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,BigBus,Volvo 9600 Multi-Axle A/C Sleeper (2+1),20:00,03h 40m,23:40,1200,2.0,32 Seats available
APSRTC,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,BigBus,Volvo 9600 Multi-Axle A/C Sleeper (2+1),23:10,03h 05m,02:15,1200,2.0,25 Seats available
APSRTC,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5458,SAPTAGIRI EXPRESS,11:30,06h 00m,17:30,284,3.1,45 Seats available
APSRTC,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5464,SAPTAGIRI EXPRESS,12:00,06h 00m,18:00,284,4.7,45 Seats available
APSRTC,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5460,SAPTAGIRI EXPRESS,12:30,06h 00m,18:30,284,4.3,45 Seats available
APSRTC,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 47147,INDRA(A.C. Seater),13:00,05h 15m,18:15,506,4.3,30 Seats available
APSRTC,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5624,Express(Non AC Seater),13:20,06h 00m,19:20,294,3.3,45 Seats available
APSRTC,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 9007,Express(Non AC Seater),13:45,06h 00m,19:45,280,4.2,33 Seats available
APSRTC,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5444,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:00,06h 00m,20:00,398,3.9,32 Seats available
APSRTC,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 47236,Express(Non AC Seater),14:15,06h 05m,20:20,280,4.0,43 Seats available
APSRTC,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5075,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),14:45,04h 15m,19:00,632,3.7,44 Seats available
APSRTC,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5490,SAPTAGIRI EXPRESS,14:45,06h 00m,20:45,284,2.3,43 Seats available
APSRTC,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 9774,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:00,04h 50m,19:50,398,3.0,32 Seats available
APSRTC,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5452,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:00,06h 00m,21:00,398,4.3,34 Seats available
APSRTC,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 9049,Express(Non AC Seater),15:20,05h 20m,20:40,280,4.2,45 Seats available
APSRTC,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 3758,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:30,04h 50m,21:20,398,2.4,33 Seats available
APSRTC,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5518,SAPTAGIRI EXPRESS,17:00,06h 00m,23:00,314,3.3,45 Seats available
APSRTC,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 9003,Express(Non AC Seater),18:00,06h 25m,00:25,294,2.3,46 Seats available
APSRTC,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 9041,Express(Non AC Seater),19:00,06h 25m,01:25,314,2.4,44 Seats available
APSRTC,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 9061,Express(Non AC Seater),19:45,05h 25m,01:10,280,3.8,40 Seats available
APSRTC,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5524,Express(Non AC Seater),20:45,06h 10m,02:55,280,2.5,45 Seats available
APSRTC,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 9080,Express(Non AC Seater),21:15,05h 25m,02:40,280,3.1,43 Seats available
APSRTC,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 3764,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:30,04h 50m,02:20,398,3.8,26 Seats available
APSRTC,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5504,SAPTAGIRI EXPRESS,21:45,06h 00m,03:45,284,4.6,45 Seats available
APSRTC,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5314,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,05h 35m,04:05,399,2.8,33 Seats available
APSRTC,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5528,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,06h 45m,05:15,425,4.3,28 Seats available
APSRTC,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 3878,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:45,04h 30m,03:15,398,2.4,31 Seats available
APSRTC,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 4631,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:50,05h 00m,03:50,399,4.3,33 Seats available
APSRTC,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5450,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:00,06h 00m,05:00,398,4.1,31 Seats available
APSRTC,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5087,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:00,04h 15m,03:15,398,1.8,33 Seats available
APSRTC,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 47151,INDRA(A.C. Seater),23:00,05h 00m,04:00,506,4.2,37 Seats available
APSRTC,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5626,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",23:15,06h 00m,05:15,362,3.8,37 Seats available
APSRTC,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5454,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:30,06h 00m,05:30,398,4.4,31 Seats available
APSRTC,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5089,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:30,03h 45m,03:15,398,3.2,33 Seats available
APSRTC,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5118,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:50,04h 35m,04:25,399,4.5,25 Seats available
APSRTC,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5620,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",23:50,06h 00m,05:50,362,3.9,32 Seats available
